Survey_Date,Kinneret_Level
19/07/2007,-211.615
18/07/2007,-211.61
17/07/2007,-211.6
16/07/2007,-211.585
15/07/2007,-211.575
12/07/2007,-211.54
11/07/2007,-211.53
10/07/2007,-211.52
09/07/2007,-211.51
08/07/2007,-211.5
05/07/2007,-211.46
04/07/2007,-211.45
03/07/2007,-211.44
02/07/2007,-211.43
01/07/2007,-211.42
28/06/2007,-211.38
26/06/2007,-211.36
24/06/2007,-211.34
21/06/2007,-211.32
19/06/2007,-211.31
18/06/2007,-211.3
17/06/2007,-211.29
14/06/2007,-211.26
13/06/2007,-211.25
12/06/2007,-211.24
11/06/2007,-211.24
10/06/2007,-211.23
07/06/2007,-211.2
06/06/2007,-211.19
05/06/2007,-211.19
04/06/2007,-211.18
03/06/2007,-211.18
01/06/2007,-211.17
31/05/2007,-211.16
30/05/2007,-211.15
29/05/2007,-211.15
28/05/2007,-211.15
27/05/2007,-211.14
24/05/2007,-211.12
21/05/2007,-211.11
20/05/2007,-211.1
19/05/2007,-211.1
17/05/2007,-211.1
16/05/2007,-211.1
15/05/2007,-211.1
14/05/2007,-211.1
13/05/2007,-211.095
11/05/2007,-211.08
09/05/2007,-211.08
08/05/2007,-211.08
07/05/2007,-211.075
06/05/2007,-211.07
03/05/2007,-211.06
02/05/2007,-211.063
01/05/2007,-211.068
30/04/2007,-211.065
29/04/2007,-211.06
26/04/2007,-211.06
25/04/2007,-211.06
23/04/2007,-211.06
22/04/2007,-211.06
19/04/2007,-211.07
18/04/2007,-211.075
17/04/2007,-211.075
16/04/2007,-211.08
15/04/2007,-211.09
12/04/2007,-211.1
11/04/2007,-211.1
10/04/2007,-211.11
08/04/2007,-211.12
06/04/2007,-211.13
04/04/2007,-211.145
01/04/2007,-211.18
29/03/2007,-211.195
28/03/2007,-211.2
27/03/2007,-211.21
26/03/2007,-211.22
25/03/2007,-211.23
22/03/2007,-211.26
21/03/2007,-211.27
20/03/2007,-211.28
19/03/2007,-211.29
18/03/2007,-211.3
16/03/2007,-211.34
15/03/2007,-211.38
14/03/2007,-211.4
13/03/2007,-211.41
12/03/2007,-211.42
11/03/2007,-211.43
08/03/2007,-211.44
07/03/2007,-211.45
06/03/2007,-211.46
05/03/2007,-211.48
01/03/2007,-211.52
28/02/2007,-211.535
27/02/2007,-211.55
26/02/2007,-211.6
25/02/2007,-211.62
22/02/2007,-211.635
21/02/2007,-211.64
20/02/2007,-211.65
19/02/2007,-211.66
18/02/2007,-211.68
17/02/2007,-211.69
16/02/2007,-211.71
15/02/2007,-211.75
14/02/2007,-211.78
13/02/2007,-211.795
12/02/2007,-211.81
11/02/2007,-211.825
09/02/2007,-211.85
08/02/2007,-211.87
07/02/2007,-211.9
06/02/2007,-211.95
05/02/2007,-211.98
04/02/2007,-212
01/02/2007,-212.01
31/01/2007,-212.02
30/01/2007,-212.03
29/01/2007,-212.03
28/01/2007,-212.03
25/01/2007,-212.04
24/01/2007,-212.04
23/01/2007,-212.04
22/01/2007,-212.045
21/01/2007,-212.06
18/01/2007,-212.09
17/01/2007,-212.09
16/01/2007,-212.09
15/01/2007,-212.09
14/01/2007,-212.09
11/01/2007,-212.095
10/01/2007,-212.1
09/01/2007,-212.1
08/01/2007,-212.105
07/01/2007,-212.13
04/01/2007,-212.18
03/01/2007,-212.18
02/01/2007,-212.175
01/01/2007,-212.178
31/12/2006,-212.18
28/12/2006,-212.18
27/12/2006,-212.18
26/12/2006,-212.2
25/12/2006,-212.2
24/12/2006,-212.195
21/12/2006,-212.19
20/12/2006,-212.19
19/12/2006,-212.185
18/12/2006,-212.18
17/12/2006,-212.18
14/12/2006,-212.17
13/12/2006,-212.165
12/12/2006,-212.165
11/12/2006,-212.165
10/12/2006,-212.165
07/12/2006,-212.15
06/12/2006,-212.145
05/12/2006,-212.14
04/12/2006,-212.14
03/12/2006,-212.12
01/12/2006,-212.12
30/11/2006,-212.11
29/11/2006,-212.11
28/11/2006,-212.11
27/11/2006,-212.11
26/11/2006,-212.105
23/11/2006,-212.09
22/11/2006,-212.09
21/11/2006,-212.08
20/11/2006,-212.07
19/11/2006,-212.07
16/11/2006,-212.06
15/11/2006,-212.06
13/11/2006,-212.065
12/11/2006,-212.06
09/11/2006,-212.055
08/11/2006,-212.05
07/11/2006,-212.05
06/11/2006,-212.045
05/11/2006,-212.04
02/11/2006,-212.035
01/11/2006,-212.03
31/10/2006,-212.03
30/10/2006,-212.03
29/10/2006,-212.03
26/10/2006,-212.065
25/10/2006,-212.06
24/10/2006,-212.06
23/10/2006,-212.055
22/10/2006,-212.05
19/10/2006,-212.03
18/10/2006,-212.03
17/10/2006,-212.02
16/10/2006,-212.02
15/10/2006,-212.02
13/10/2006,-212
10/10/2006,-211.99
05/10/2006,-211.95
04/10/2006,-211.94
03/10/2006,-211.93
01/10/2006,-211.91
28/09/2006,-211.89
27/09/2006,-211.88
26/09/2006,-211.87
25/09/2006,-211.86
21/09/2006,-211.81
20/09/2006,-211.8
19/09/2006,-211.795
18/09/2006,-211.785
17/09/2006,-211.78
14/09/2006,-211.74
13/09/2006,-211.73
12/09/2006,-211.72
11/09/2006,-211.71
10/09/2006,-211.7
07/09/2006,-211.66
06/09/2006,-211.65
05/09/2006,-211.645
04/09/2006,-211.635
03/09/2006,-211.63
01/09/2006,-211.6
31/08/2006,-211.58
30/08/2006,-211.57
29/08/2006,-211.56
28/08/2006,-211.55
27/08/2006,-211.54
24/08/2006,-211.505
23/08/2006,-211.5
22/08/2006,-211.495
21/08/2006,-211.485
20/08/2006,-211.48
17/08/2006,-211.45
16/08/2006,-211.44
15/08/2006,-211.43
14/08/2006,-211.42
13/08/2006,-211.41
10/08/2006,-211.37
09/08/2006,-211.36
08/08/2006,-211.35
07/08/2006,-211.34
06/08/2006,-211.335
03/08/2006,-211.3
02/08/2006,-211.29
01/08/2006,-211.285
31/07/2006,-211.275
30/07/2006,-211.27
28/07/2006,-211.24
27/07/2006,-211.23
25/07/2006,-211.21
24/07/2006,-211.2
23/07/2006,-211.19
21/07/2006,-211.17
19/07/2006,-211.15
17/07/2006,-211.14
16/07/2006,-211.13
13/07/2006,-211.09
12/07/2006,-211.08
11/07/2006,-211.07
10/07/2006,-211.06
09/07/2006,-211.05
06/07/2006,-211.02
05/07/2006,-211.005
04/07/2006,-211
03/07/2006,-210.995
02/07/2006,-210.99
01/07/2006,-210.98
29/06/2006,-210.96
28/06/2006,-210.95
27/06/2006,-210.945
26/06/2006,-210.94
25/06/2006,-210.93
22/06/2006,-210.905
21/06/2006,-210.9
20/06/2006,-210.89
19/06/2006,-210.88
18/06/2006,-210.875
15/06/2006,-210.85
14/06/2006,-210.845
13/06/2006,-210.84
12/06/2006,-210.83
11/06/2006,-210.825
08/06/2006,-210.79
07/06/2006,-210.78
06/06/2006,-210.775
05/06/2006,-210.77
04/06/2006,-210.77
01/06/2006,-210.75
31/05/2006,-210.74
30/05/2006,-210.74
29/05/2006,-210.74
28/05/2006,-210.74
25/05/2006,-210.725
24/05/2006,-210.72
23/05/2006,-210.71
22/05/2006,-210.71
21/05/2006,-210.705
18/05/2006,-210.695
17/05/2006,-210.695
16/05/2006,-210.695
15/05/2006,-210.69
14/05/2006,-210.69
11/05/2006,-210.69
10/05/2006,-210.685
09/05/2006,-210.68
08/05/2006,-210.68
07/05/2006,-210.675
04/05/2006,-210.675
02/05/2006,-210.675
01/05/2006,-210.68
30/04/2006,-210.69
27/04/2006,-210.7
26/04/2006,-210.71
25/04/2006,-210.745
24/04/2006,-210.75
23/04/2006,-210.75
20/04/2006,-210.76
18/04/2006,-210.76
17/04/2006,-210.765
14/04/2006,-210.78
11/04/2006,-210.8
10/04/2006,-210.805
09/04/2006,-210.81
06/04/2006,-210.83
05/04/2006,-210.835
04/04/2006,-210.845
03/04/2006,-210.845
02/04/2006,-210.85
01/04/2006,-210.86
30/03/2006,-210.865
29/03/2006,-210.87
27/03/2006,-210.885
26/03/2006,-210.89
23/03/2006,-210.89
22/03/2006,-210.895
21/03/2006,-210.9
20/03/2006,-210.9
19/03/2006,-210.905
16/03/2006,-210.915
15/03/2006,-210.92
13/03/2006,-210.93
12/03/2006,-210.94
09/03/2006,-210.95
08/03/2006,-210.955
07/03/2006,-210.96
06/03/2006,-210.965
05/03/2006,-210.97
02/03/2006,-210.98
01/03/2006,-210.99
28/02/2006,-211
27/02/2006,-211.01
26/02/2006,-211.02
23/02/2006,-211.04
22/02/2006,-211.05
21/02/2006,-211.06
19/02/2006,-211.09
17/02/2006,-211.11
16/02/2006,-211.14
15/02/2006,-211.15
14/02/2006,-211.175
13/02/2006,-211.19
12/02/2006,-211.2
11/02/2006,-211.22
10/02/2006,-211.24
09/02/2006,-211.32
08/02/2006,-211.33
07/02/2006,-211.34
06/02/2006,-211.35
05/02/2006,-211.36
03/02/2006,-211.38
02/02/2006,-211.395
01/02/2006,-211.4
31/01/2006,-211.41
30/01/2006,-211.42
29/01/2006,-211.43
28/01/2006,-211.445
27/01/2006,-211.47
26/01/2006,-211.5
25/01/2006,-211.52
24/01/2006,-211.525
23/01/2006,-211.535
22/01/2006,-211.54
19/01/2006,-211.56
18/01/2006,-211.575
17/01/2006,-211.58
16/01/2006,-211.59
15/01/2006,-211.6
12/01/2006,-211.62
11/01/2006,-211.63
10/01/2006,-211.64
09/01/2006,-211.655
08/01/2006,-211.66
06/01/2006,-211.66
05/01/2006,-211.67
04/01/2006,-211.67
03/01/2006,-211.67
02/01/2006,-211.66
01/01/2006,-211.65
29/12/2005,-211.64
28/12/2005,-211.64
27/12/2005,-211.64
26/12/2005,-211.64
25/12/2005,-211.65
22/12/2005,-211.725
21/12/2005,-211.725
20/12/2005,-211.73
19/12/2005,-211.73
18/12/2005,-211.73
15/12/2005,-211.745
14/12/2005,-211.745
13/12/2005,-211.74
12/12/2005,-211.74
11/12/2005,-211.74
08/12/2005,-211.73
07/12/2005,-211.725
06/12/2005,-211.725
05/12/2005,-211.725
04/12/2005,-211.725
01/12/2005,-211.71
30/11/2005,-211.71
29/11/2005,-211.71
28/11/2005,-211.71
27/11/2005,-211.72
24/11/2005,-211.71
23/11/2005,-211.705
22/11/2005,-211.7
21/11/2005,-211.7
20/11/2005,-211.7
17/11/2005,-211.685
16/11/2005,-211.68
15/11/2005,-211.68
14/11/2005,-211.67
13/11/2005,-211.66
10/11/2005,-211.65
09/11/2005,-211.65
08/11/2005,-211.65
07/11/2005,-211.65
06/11/2005,-211.655
03/11/2005,-211.64
02/11/2005,-211.64
01/11/2005,-211.635
31/10/2005,-211.635
30/10/2005,-211.635
27/10/2005,-211.61
26/10/2005,-211.61
16/10/2005,-211.525
11/10/2005,-211.47
10/10/2005,-211.465
09/10/2005,-211.46
06/10/2005,-211.44
02/10/2005,-211.395
01/10/2005,-211.39
29/09/2005,-211.37
28/09/2005,-211.36
27/09/2005,-211.35
26/09/2005,-211.345
25/09/2005,-211.34
22/09/2005,-211.3
21/09/2005,-211.295
20/09/2005,-211.29
19/09/2005,-211.28
18/09/2005,-211.27
15/09/2005,-211.24
14/09/2005,-211.23
13/09/2005,-211.22
12/09/2005,-211.21
11/09/2005,-211.205
08/09/2005,-211.17
07/09/2005,-211.16
06/09/2005,-211.15
05/09/2005,-211.135
04/09/2005,-211.125
01/09/2005,-211.085
31/08/2005,-211.075
30/08/2005,-211.065
29/08/2005,-211.06
28/08/2005,-211.045
25/08/2005,-211
24/08/2005,-210.985
23/08/2005,-210.975
22/08/2005,-210.96
21/08/2005,-210.945
18/08/2005,-210.905
17/08/2005,-210.89
16/08/2005,-210.88
15/08/2005,-210.865
14/08/2005,-210.85
11/08/2005,-210.815
10/08/2005,-210.8
09/08/2005,-210.78
08/08/2005,-210.76
07/08/2005,-210.74
04/08/2005,-210.705
03/08/2005,-210.69
02/08/2005,-210.675
01/08/2005,-210.66
31/07/2005,-210.65
28/07/2005,-210.61
27/07/2005,-210.6
26/07/2005,-210.59
25/07/2005,-210.58
24/07/2005,-210.56
21/07/2005,-210.52
20/07/2005,-210.515
19/07/2005,-210.505
18/07/2005,-210.495
17/07/2005,-210.48
14/07/2005,-210.44
13/07/2005,-210.425
12/07/2005,-210.41
11/07/2005,-210.4
10/07/2005,-210.39
07/07/2005,-210.35
06/07/2005,-210.34
05/07/2005,-210.32
04/07/2005,-210.31
03/07/2005,-210.3
01/07/2005,-210.27
30/06/2005,-210.26
29/06/2005,-210.24
28/06/2005,-210.23
27/06/2005,-210.22
26/06/2005,-210.2
23/06/2005,-210.17
22/06/2005,-210.16
21/06/2005,-210.155
20/06/2005,-210.145
19/06/2005,-210.14
16/06/2005,-210.1
15/06/2005,-210.09
14/06/2005,-210.07
09/06/2005,-210.01
08/06/2005,-210.01
07/06/2005,-210
06/06/2005,-210
05/06/2005,-209.99
02/06/2005,-209.96
01/06/2005,-209.95
31/05/2005,-209.94
30/05/2005,-209.93
29/05/2005,-209.92
26/05/2005,-209.89
25/05/2005,-209.87
24/05/2005,-209.87
23/05/2005,-209.86
22/05/2005,-209.85
19/05/2005,-209.82
18/05/2005,-209.82
17/05/2005,-209.81
16/05/2005,-209.81
15/05/2005,-209.8
13/05/2005,-209.78
11/05/2005,-209.77
10/05/2005,-209.77
09/05/2005,-209.77
08/05/2005,-209.76
05/05/2005,-209.745
04/05/2005,-209.75
03/05/2005,-209.74
02/05/2005,-209.73
01/05/2005,-209.73
25/04/2005,-209.7
21/04/2005,-209.7
20/04/2005,-209.695
19/04/2005,-209.69
18/04/2005,-209.69
17/04/2005,-209.68
15/04/2005,-209.67
14/04/2005,-209.67
13/04/2005,-209.67
12/04/2005,-209.66
11/04/2005,-209.66
10/04/2005,-209.66
07/04/2005,-209.65
06/04/2005,-209.64
05/04/2005,-209.64
04/04/2005,-209.65
03/04/2005,-209.65
01/04/2005,-209.64
31/03/2005,-209.64
30/03/2005,-209.64
29/03/2005,-209.64
28/03/2005,-209.64
27/03/2005,-209.64
24/03/2005,-209.63
23/03/2005,-209.63
22/03/2005,-209.64
21/03/2005,-209.64
20/03/2005,-209.65
17/03/2005,-209.655
16/03/2005,-209.65
15/03/2005,-209.66
14/03/2005,-209.67
13/03/2005,-209.68
10/03/2005,-209.7
09/03/2005,-209.71
08/03/2005,-209.72
07/03/2005,-209.73
06/03/2005,-209.73
03/03/2005,-209.75
02/03/2005,-209.76
01/03/2005,-209.77
28/02/2005,-209.78
27/02/2005,-209.79
24/02/2005,-209.84
23/02/2005,-209.85
22/02/2005,-209.86
21/02/2005,-209.88
20/02/2005,-209.9
17/02/2005,-209.94
16/02/2005,-209.96
15/02/2005,-209.97
14/02/2005,-209.99
13/02/2005,-210.01
12/02/2005,-210.04
11/02/2005,-210.07
10/02/2005,-210.1
09/02/2005,-210.14
08/02/2005,-210.2
07/02/2005,-210.26
06/02/2005,-210.34
05/02/2005,-210.41
04/02/2005,-210.49
03/02/2005,-210.51
02/02/2005,-210.53
01/02/2005,-210.56
31/01/2005,-210.57
30/01/2005,-210.59
27/01/2005,-210.62
26/01/2005,-210.63
25/01/2005,-210.64
24/01/2005,-210.66
23/01/2005,-210.68
22/01/2005,-210.7
21/01/2005,-210.71
20/01/2005,-210.72
19/01/2005,-210.75
18/01/2005,-210.77
17/01/2005,-210.775
16/01/2005,-210.78
13/01/2005,-210.805
12/01/2005,-210.81
11/01/2005,-210.82
10/01/2005,-210.83
09/01/2005,-210.82
06/01/2005,-210.82
05/01/2005,-210.84
04/01/2005,-210.84
03/01/2005,-210.84
02/01/2005,-210.845
01/01/2005,-210.84
30/12/2004,-210.84
29/12/2004,-210.84
28/12/2004,-210.845
27/12/2004,-210.85
26/12/2004,-210.85
23/12/2004,-210.855
22/12/2004,-210.86
21/12/2004,-210.86
20/12/2004,-210.84
19/12/2004,-210.83
16/12/2004,-210.82
15/12/2004,-210.82
14/12/2004,-210.82
13/12/2004,-210.815
12/12/2004,-210.81
11/12/2004,-210.805
10/12/2004,-210.8
09/12/2004,-210.8
08/12/2004,-210.81
07/12/2004,-210.82
06/12/2004,-210.82
05/12/2004,-210.82
02/12/2004,-210.81
01/12/2004,-210.805
30/11/2004,-210.8
29/11/2004,-210.8
28/11/2004,-210.79
27/11/2004,-210.79
26/11/2004,-210.79
25/11/2004,-210.8
24/11/2004,-210.8
23/11/2004,-210.8
22/11/2004,-210.805
21/11/2004,-210.81
18/11/2004,-210.8
17/11/2004,-210.81
16/11/2004,-210.8
15/11/2004,-210.79
14/11/2004,-210.78
11/11/2004,-210.76
10/11/2004,-210.75
09/11/2004,-210.75
08/11/2004,-210.745
07/11/2004,-210.74
04/11/2004,-210.72
03/11/2004,-210.71
02/11/2004,-210.7
01/11/2004,-210.69
31/10/2004,-210.68
28/10/2004,-210.67
27/10/2004,-210.66
26/10/2004,-210.655
25/10/2004,-210.65
24/10/2004,-210.64
21/10/2004,-210.61
20/10/2004,-210.6
19/10/2004,-210.595
18/10/2004,-210.59
17/10/2004,-210.58
14/10/2004,-210.56
13/10/2004,-210.55
12/10/2004,-210.54
11/10/2004,-210.535
10/10/2004,-210.52
08/10/2004,-210.5
06/10/2004,-210.48
05/10/2004,-210.47
04/10/2004,-210.45
03/10/2004,-210.44
01/10/2004,-210.42
28/09/2004,-210.395
27/09/2004,-210.39
26/09/2004,-210.38
23/09/2004,-210.35
22/09/2004,-210.34
21/09/2004,-210.33
20/09/2004,-210.32
19/09/2004,-210.31
14/09/2004,-210.245
13/09/2004,-210.235
12/09/2004,-210.22
09/09/2004,-210.18
08/09/2004,-210.17
07/09/2004,-210.16
06/09/2004,-210.145
05/09/2004,-210.13
02/09/2004,-210.09
01/09/2004,-210.08
31/08/2004,-210.07
30/08/2004,-210.06
29/08/2004,-210.05
26/08/2004,-210.015
25/08/2004,-210
24/08/2004,-209.99
23/08/2004,-209.98
22/08/2004,-209.965
19/08/2004,-209.93
18/08/2004,-209.915
17/08/2004,-209.905
16/08/2004,-209.895
15/08/2004,-209.88
12/08/2004,-209.845
11/08/2004,-209.835
10/08/2004,-209.825
09/08/2004,-209.81
08/08/2004,-209.8
05/08/2004,-209.76
04/08/2004,-209.74
03/08/2004,-209.73
02/08/2004,-209.715
01/08/2004,-209.7
29/07/2004,-209.665
28/07/2004,-209.66
27/07/2004,-209.65
26/07/2004,-209.635
25/07/2004,-209.62
22/07/2004,-209.58
21/07/2004,-209.565
20/07/2004,-209.55
19/07/2004,-209.54
18/07/2004,-209.525
15/07/2004,-209.48
14/07/2004,-209.47
13/07/2004,-209.46
12/07/2004,-209.45
11/07/2004,-209.44
08/07/2004,-209.4
07/07/2004,-209.395
06/07/2004,-209.39
05/07/2004,-209.38
04/07/2004,-209.37
01/07/2004,-209.34
30/06/2004,-209.33
29/06/2004,-209.32
28/06/2004,-209.31
27/06/2004,-209.3
24/06/2004,-209.26
23/06/2004,-209.25
22/06/2004,-209.245
21/06/2004,-209.24
20/06/2004,-209.23
17/06/2004,-209.2
16/06/2004,-209.195
15/06/2004,-209.185
14/06/2004,-209.18
13/06/2004,-209.175
10/06/2004,-209.14
09/06/2004,-209.13
08/06/2004,-209.12
07/06/2004,-209.11
06/06/2004,-209.1
03/06/2004,-209.08
02/06/2004,-209.07
01/06/2004,-209.06
31/05/2004,-209.055
30/05/2004,-209.05
29/05/2004,-209.045
28/05/2004,-209.04
27/05/2004,-209.035
24/05/2004,-209.01
23/05/2004,-209.005
21/05/2004,-208.995
20/05/2004,-208.98
19/05/2004,-208.985
18/05/2004,-208.995
17/05/2004,-208.99
16/05/2004,-208.985
13/05/2004,-208.96
12/05/2004,-208.955
11/05/2004,-208.95
10/05/2004,-208.94
09/05/2004,-208.94
06/05/2004,-208.925
05/05/2004,-208.925
04/05/2004,-208.92
03/05/2004,-208.92
02/05/2004,-208.92
01/05/2004,-208.92
29/04/2004,-208.91
28/04/2004,-208.905
26/04/2004,-208.895
25/04/2004,-208.895
22/04/2004,-208.89
21/04/2004,-208.89
20/04/2004,-208.89
19/04/2004,-208.89
18/04/2004,-208.88
16/04/2004,-208.875
15/04/2004,-208.87
14/04/2004,-208.87
13/04/2004,-208.865
11/04/2004,-208.86
09/04/2004,-208.86
08/04/2004,-208.865
07/04/2004,-208.87
05/04/2004,-208.88
04/04/2004,-208.88
03/04/2004,-208.885
02/04/2004,-208.89
01/04/2004,-208.89
31/03/2004,-208.89
30/03/2004,-208.895
29/03/2004,-208.9
28/03/2004,-208.91
26/03/2004,-208.91
25/03/2004,-208.91
24/03/2004,-208.92
23/03/2004,-208.92
22/03/2004,-208.925
21/03/2004,-208.93
18/03/2004,-208.94
17/03/2004,-208.945
16/03/2004,-208.95
15/03/2004,-208.96
14/03/2004,-208.96
13/03/2004,-208.97
12/03/2004,-208.98
11/03/2004,-208.99
10/03/2004,-209
09/03/2004,-209.01
08/03/2004,-209.02
07/03/2004,-209.035
06/03/2004,-209.05
05/03/2004,-209.055
04/03/2004,-209.07
03/03/2004,-209.08
02/03/2004,-209.1
01/03/2004,-209.125
29/02/2004,-209.135
28/02/2004,-209.15
27/02/2004,-209.17
26/02/2004,-209.19
25/02/2004,-209.22
24/02/2004,-209.25
23/02/2004,-209.28
22/02/2004,-209.32
21/02/2004,-209.35
20/02/2004,-209.39
19/02/2004,-209.45
18/02/2004,-209.5
17/02/2004,-209.55
16/02/2004,-209.61
15/02/2004,-209.67
12/02/2004,-209.74
11/02/2004,-209.75
10/02/2004,-209.77
09/02/2004,-209.78
08/02/2004,-209.79
05/02/2004,-209.83
04/02/2004,-209.85
03/02/2004,-209.87
02/02/2004,-209.9
01/02/2004,-209.93
30/01/2004,-209.98
29/01/2004,-210.01
28/01/2004,-210.05
27/01/2004,-210.18
26/01/2004,-210.31
25/01/2004,-210.39
24/01/2004,-210.56
23/01/2004,-210.71
22/01/2004,-210.72
21/01/2004,-210.73
20/01/2004,-210.74
19/01/2004,-210.75
18/01/2004,-210.75
15/01/2004,-210.81
14/01/2004,-210.89
13/01/2004,-210.92
12/01/2004,-210.94
11/01/2004,-210.95
08/01/2004,-210.98
07/01/2004,-211.02
06/01/2004,-211.03
05/01/2004,-211.03
04/01/2004,-211.03
01/01/2004,-211.02
31/12/2003,-211.03
30/12/2003,-211.03
29/12/2003,-211.03
28/12/2003,-211.02
25/12/2003,-211.05
24/12/2003,-211.04
23/12/2003,-211.04
22/12/2003,-211.04
21/12/2003,-211.04
19/12/2003,-211.04
18/12/2003,-211.06
17/12/2003,-211.06
16/12/2003,-211.05
15/12/2003,-211.04
14/12/2003,-211.03
11/12/2003,-211.03
10/12/2003,-211.03
09/12/2003,-211.04
08/12/2003,-211.04
07/12/2003,-211.04
04/12/2003,-211.06
03/12/2003,-211.06
02/12/2003,-211.06
01/12/2003,-211.06
30/11/2003,-211.06
27/11/2003,-211.04
26/11/2003,-211.04
25/11/2003,-211.03
24/11/2003,-211.02
23/11/2003,-211
20/11/2003,-210.99
19/11/2003,-210.99
18/11/2003,-210.99
17/11/2003,-210.98
16/11/2003,-210.97
13/11/2003,-210.96
12/11/2003,-210.96
11/11/2003,-210.96
10/11/2003,-210.97
09/11/2003,-210.97
06/11/2003,-210.96
05/11/2003,-210.95
04/11/2003,-210.95
03/11/2003,-210.94
02/11/2003,-210.93
01/11/2003,-210.92
30/10/2003,-210.9
29/10/2003,-210.9
26/10/2003,-210.88
23/10/2003,-210.86
22/10/2003,-210.85
21/10/2003,-210.85
20/10/2003,-210.85
19/10/2003,-210.85
15/10/2003,-210.81
14/10/2003,-210.8
09/10/2003,-210.76
08/10/2003,-210.76
07/10/2003,-210.75
05/10/2003,-210.73
02/10/2003,-210.71
01/10/2003,-210.7
30/09/2003,-210.7
29/09/2003,-210.69
25/09/2003,-210.65
24/09/2003,-210.64
23/09/2003,-210.63
22/09/2003,-210.62
21/09/2003,-210.61
18/09/2003,-210.58
17/09/2003,-210.57
16/09/2003,-210.57
15/09/2003,-210.56
14/09/2003,-210.55
11/09/2003,-210.51
10/09/2003,-210.51
09/09/2003,-210.5
08/09/2003,-210.49
07/09/2003,-210.48
04/09/2003,-210.44
03/09/2003,-210.43
02/09/2003,-210.42
01/09/2003,-210.41
31/08/2003,-210.4
28/08/2003,-210.37
27/08/2003,-210.36
26/08/2003,-210.35
25/08/2003,-210.34
24/08/2003,-210.33
22/08/2003,-210.35
21/08/2003,-210.3
20/08/2003,-210.29
19/08/2003,-210.28
18/08/2003,-210.27
17/08/2003,-210.26
14/08/2003,-210.23
13/08/2003,-210.22
12/08/2003,-210.21
11/08/2003,-210.2
10/08/2003,-210.19
07/08/2003,-210.17
06/08/2003,-210.16
05/08/2003,-210.15
04/08/2003,-210.14
03/08/2003,-210.13
01/08/2003,-210.11
31/07/2003,-210.1
30/07/2003,-210.1
29/07/2003,-210.09
28/07/2003,-210.08
27/07/2003,-210.07
24/07/2003,-210.04
23/07/2003,-210.04
22/07/2003,-210.03
21/07/2003,-210.02
20/07/2003,-210.01
17/07/2003,-209.98
16/07/2003,-209.97
15/07/2003,-209.96
14/07/2003,-209.96
13/07/2003,-209.95
10/07/2003,-209.93
09/07/2003,-209.92
08/07/2003,-209.91
07/07/2003,-209.9
06/07/2003,-209.9
03/07/2003,-209.87
02/07/2003,-209.87
01/07/2003,-209.86
30/06/2003,-209.85
29/06/2003,-209.85
26/06/2003,-209.82
25/06/2003,-209.82
24/06/2003,-209.82
23/06/2003,-209.81
22/06/2003,-209.8
19/06/2003,-209.78
18/06/2003,-209.77
17/06/2003,-209.77
16/06/2003,-209.77
15/06/2003,-209.77
12/06/2003,-209.76
11/06/2003,-209.76
10/06/2003,-209.76
09/06/2003,-209.75
08/06/2003,-209.75
04/06/2003,-209.74
03/06/2003,-209.73
02/06/2003,-209.73
01/06/2003,-209.72
29/05/2003,-209.72
28/05/2003,-209.72
27/05/2003,-209.72
26/05/2003,-209.72
25/05/2003,-209.72
22/05/2003,-209.72
21/05/2003,-209.72
20/05/2003,-209.72
19/05/2003,-209.72
18/05/2003,-209.72
11/05/2003,-209.72
08/05/2003,-209.72
06/05/2003,-209.72
05/05/2003,-209.73
04/05/2003,-209.74
01/05/2003,-209.76
29/04/2003,-209.78
28/04/2003,-209.79
27/04/2003,-209.8
24/04/2003,-209.85
15/04/2003,-209.98
14/04/2003,-209.99
13/04/2003,-210.01
10/04/2003,-210.06
09/04/2003,-210.08
08/04/2003,-210.1
07/04/2003,-210.12
06/04/2003,-210.14
03/04/2003,-210.21
02/04/2003,-210.23
01/04/2003,-210.26
31/03/2003,-210.3
30/03/2003,-210.33
28/03/2003,-210.41
27/03/2003,-210.49
26/03/2003,-210.64
25/03/2003,-210.79
24/03/2003,-210.88
23/03/2003,-210.93
20/03/2003,-211.11
19/03/2003,-211.22
18/03/2003,-211.25
17/03/2003,-211.27
16/03/2003,-211.29
13/03/2003,-211.36
12/03/2003,-211.39
11/03/2003,-211.42
10/03/2003,-211.44
09/03/2003,-211.47
06/03/2003,-211.58
05/03/2003,-211.63
04/03/2003,-211.67
03/03/2003,-211.72
02/03/2003,-211.76
01/03/2003,-211.8
28/02/2003,-211.83
27/02/2003,-211.91
26/02/2003,-212.03
25/02/2003,-212.19
24/02/2003,-212.26
23/02/2003,-212.33
21/02/2003,-212.65
20/02/2003,-212.78
19/02/2003,-212.81
18/02/2003,-212.84
17/02/2003,-212.88
16/02/2003,-212.93
13/02/2003,-213.09
12/02/2003,-213.11
11/02/2003,-213.14
10/02/2003,-213.17
09/02/2003,-213.22
06/02/2003,-213.31
05/02/2003,-213.37
04/02/2003,-213.57
03/02/2003,-213.61
02/02/2003,-213.63
01/02/2003,-213.66
30/01/2003,-213.7
29/01/2003,-213.8
27/01/2003,-213.85
26/01/2003,-213.85
23/01/2003,-213.86
22/01/2003,-213.86
21/01/2003,-213.86
20/01/2003,-213.89
19/01/2003,-213.89
16/01/2003,-213.93
15/01/2003,-213.94
